status,avgMeasuredTime,avgSpeed,extID,medianMeasuredTime,TIMESTAMP,vehicleCount,_id,REPORT_ID
OK,74,50,668,74,2014-08-01T07:50:00,5,20746220,158324
OK,73,50,668,73,2014-08-01T07:55:00,6,20746392,158324
OK,61,60,668,61,2014-08-01T08:00:00,4,20746723,158324
OK,61,60,668,61,2014-08-01T08:05:00,1,20747172,158324
OK,63,58,668,63,2014-08-01T08:10:00,3,20747545,158324
OK,71,52,668,71,2014-08-01T08:15:00,6,20747994,158324
OK,67,55,668,67,2014-08-01T08:20:00,6,20748443,158324
OK,62,59,668,62,2014-08-01T08:25:00,6,20748892,158324
OK,67,55,668,67,2014-08-01T08:30:00,13,20749341,158324
OK,62,59,668,62,2014-08-01T08:35:00,10,20749790,158324
OK,62,59,668,62,2014-08-01T08:40:00,4,20750239,158324
OK,64,57,668,64,2014-08-01T08:45:00,6,20750688,158324
OK,66,56,668,66,2014-08-01T08:50:00,9,20751137,158324
OK,63,58,668,63,2014-08-01T09:10:00,4,20752933,158324
OK,65,57,668,65,2014-08-01T09:25:00,10,20754280,158324
OK,73,50,668,73,2014-08-01T09:30:00,7,20754729,158324
OK,66,56,668,66,2014-08-01T09:45:00,4,20756076,158324
OK,62,59,668,62,2014-08-01T09:50:00,8,20756525,158324
OK,64,57,668,64,2014-08-01T09:55:00,6,20756974,158324
OK,62,59,668,62,2014-08-01T10:00:00,7,20757423,158324
OK,61,60,668,61,2014-08-01T10:05:00,5,20757872,158324
OK,64,57,668,64,2014-08-01T10:10:00,2,20758321,158324
OK,64,57,668,64,2014-08-01T10:15:00,3,20758770,158324
OK,75,49,668,75,2014-08-01T10:20:00,2,20759219,158324
OK,72,51,668,72,2014-08-01T10:25:00,4,20759668,158324
OK,63,58,668,63,2014-08-01T10:30:00,4,20760117,158324
OK,62,59,668,62,2014-08-01T10:45:00,3,20761464,158324
OK,68,54,668,68,2014-08-01T10:50:00,6,20761913,158324
OK,71,52,668,71,2014-08-01T10:55:00,5,20762362,158324
OK,68,54,668,68,2014-08-01T11:00:00,2,20762811,158324
OK,67,55,668,67,2014-08-01T11:05:00,7,20763260,158324
OK,64,57,668,64,2014-08-01T11:10:00,8,20763709,158324
OK,61,60,668,61,2014-08-01T11:15:00,5,20764158,158324
OK,67,55,668,67,2014-08-01T11:25:00,10,20765055,158324
OK,68,54,668,68,2014-08-01T11:30:00,8,20765504,158324
OK,64,57,668,64,2014-08-01T11:40:00,10,20766402,158324
OK,62,59,668,62,2014-08-01T11:45:00,11,20766851,158324
OK,68,54,668,68,2014-08-01T11:55:00,13,20767749,158324
OK,69,53,668,69,2014-08-01T12:00:00,9,20768198,158324
OK,69,53,668,69,2014-08-01T12:05:00,7,20768647,158324
OK,68,54,668,68,2014-08-01T12:10:00,7,20769096,158324
OK,67,55,668,67,2014-08-01T12:20:00,10,20769994,158324
OK,64,57,668,64,2014-08-01T12:25:00,10,20770443,158324
OK,70,52,668,70,2014-08-01T12:35:00,7,20771341,158324
OK,76,48,668,76,2014-08-01T12:40:00,5,20771790,158324
OK,64,57,668,64,2014-08-01T12:55:00,3,20773137,158324
OK,67,55,668,67,2014-08-01T13:00:00,6,20773586,158324
OK,67,55,668,67,2014-08-01T13:05:00,4,20774035,158324
OK,61,60,668,61,2014-08-01T13:10:00,3,20774484,158324
OK,68,54,668,68,2014-08-01T13:15:00,5,20774933,158324
OK,65,57,668,65,2014-08-01T13:20:00,5,20775382,158324
OK,63,58,668,63,2014-08-01T13:25:00,3,20775831,158324
OK,64,57,668,64,2014-08-01T13:45:00,8,20777627,158324
OK,65,57,668,65,2014-08-01T14:00:00,4,20778974,158324
OK,62,59,668,62,2014-08-01T14:05:00,3,20779423,158324
